Domain name;Source;Cloudflare (Unfiltered) - 1.1.1.1;Cloudflare (Security Only) - 1.1.1.2;Cleanbrowsing - 185.228.168.168;AdGuard - 94.140.14.15;Quad9 (Malware/Ad Blocking) - 9.9.9.9
PING (ms);-;22.301;18.287;15.134;21.809;22.932
nexxwave.be (safe domain);-;85.9.209.122;85.9.209.122;85.9.209.122;85.9.209.122;85.9.209.122
nasa.gov (safe domain);-;192.0.66.108;192.0.66.108;192.0.66.108;192.0.66.108;192.0.66.108
google.com (safe domain);-;142.250.79.206;172.217.29.238;142.250.219.14;172.217.30.78;142.251.134.174
cloudflare.com (safe domain);-;104.16.132.229;104.16.133.229;104.16.133.229;104.16.133.229;104.16.132.229
microsoft.com (safe domain);-;13.107.213.34;13.107.213.34;13.107.246.34;13.107.213.33;13.107.226.33


Domain name;Source;Cloudflare (Unfiltered) - 1.1.1.1;Cloudflare (Security Only) - 1.1.1.2;Cleanbrowsing - 185.228.168.168;AdGuard - 94.140.14.15;Quad9 (Malware/Ad Blocking) - 9.9.9.9
1kyrs.org;CERT.pl;138.68.103.164;
1laboratory.com;CERT.pl;87.236.16.18;
1medicalequipment.com;CERT.pl;138.226.237.160;
1mn2eft.top;CERT.pl;154.201.78.205;
1mobileaccessories.com;CERT.pl;78.159.156.19;
1novelty.com;CERT.pl;188.166.59.134;
1nvu.com;CERT.pl;213.109.149.191;
1optical.com;CERT.pl;52.201.53.166;
1pg0.com;CERT.pl;158.94.210.99;
1pgxh160.com;CERT.pl;158.94.210.99;
1pj22.com;CERT.pl;144.31.244.17;
1profitable.com;CERT.pl;165.232.84.206;
1qp3-casefb028964.vercel.app;CERT.pl;64.29.17.67;
1redhotdesign.com;CERT.pl;165.22.73.87;
1snacks.com;CERT.pl;52.201.53.166;
1sthandfoundation.org;CERT.pl;134.209.90.171;
1sugarfree.com;CERT.pl;209.38.109.25;
1tdeasyweb.com;CERT.pl;58.64.137.69;
1to1mentor.org;CERT.pl;146.190.225.128;
1tradestrategy.com;CERT.pl;81.85.76.66;
1uklogisitcs.com;CERT.pl;72.60.229.95;
1uu24.top;CERT.pl;8.8.8.8;
1uu4.top;CERT.pl;8.8.8.8;
1uu61.top;CERT.pl;8.8.8.8;
1uu81.top;CERT.pl;8.8.8.8;
1uu90.top;CERT.pl;8.8.8.8;
1uuu42.top;CERT.pl;8.8.8.8;
1v0gfa6z0qycr6.dynv6.net;CERT.pl;196.251.69.67;
1vin777.com;CERT.pl;129.212.195.250;
1vodfhy.top;CERT.pl;172.67.170.212;
1z7w9.mssg.me;CERT.pl;104.26.12.20;
2.elast1co.live;CERT.pl;198.54.117.242;
20-208-138-196.cprapid.com;CERT.pl;20.208.138.196;20.208.138.196
20-208-139-209.cprapid.com;CERT.pl;20.208.139.209;
20-208-32-36.cprapid.com;CERT.pl;20.208.32.36;20.208.32.36
20-minutos.live;CERT.pl;104.21.25.108;
200zumprater.com;CERT.pl;104.21.60.166;
2020d2c1.liftmyresume.com;CERT.pl;156.59.27.193;
2020marketing.net;CERT.pl;209.38.43.67;
2025blackfriday.com;CERT.pl;104.16.211.68;
2025liquidation.shop;CERT.pl;104.16.211.68;
2026ochnikvip.shop;CERT.pl;104.17.177.238;
2029uu.top;CERT.pl;8.8.8.8;
20300406.euro-maconnerie.fr;CERT.pl;156.59.27.193;
2040uu.top;CERT.pl;8.8.8.8;
2041uu.top;CERT.pl;8.8.8.8;
2048uu.top;CERT.pl;8.8.8.8;
2056uu.top;CERT.pl;8.8.8.8;
2092cc83.2e92641e7af5d63347e0b0af.workers.dev;CERT.pl;104.21.92.86;104.21.92.86
20943780.euro-maconnerie.fr;CERT.pl;156.59.27.193;
209uu4.top;CERT.pl;8.8.8.8;
20b7fa1a.liftmyresume.com;CERT.pl;156.59.27.193;
20sat.com;CERT.pl;46.105.65.136;;;;213.239.212.69
2108uu.top;CERT.pl;8.8.8.8;
212uuu.top;CERT.pl;8.8.8.8;
21355tp.shop;CERT.pl;43.160.199.62;
2135655rn.shop;CERT.pl;43.160.199.62;
213rn56.shop;CERT.pl;43.160.199.62;
213wldc.com;CERT.pl;144.31.244.17;
21513478.euro-maconnerie.fr;CERT.pl;156.59.27.193;
215313yk.shop;CERT.pl;43.160.199.62;
2154uu.top;CERT.pl;8.8.8.8;
2157uu.top;CERT.pl;8.8.8.8;
